Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Ellipse Scale_minRangeValue,Ellipse Scale_maxRangeValue,Ellipse Scale_completed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
5eaeb7b38955ea0009bd605d,14,I6,,14,2024-05-27T19:21:33.0468668+00:00,Ellipse Scale,2024-05-27T19:22:16.8090404+00:00,,4.8884925503080705,4.905734444005917,TRUE,,,,,
5eaeb7b38955ea0009bd605d,15,S6,,15,2024-05-27T19:22:18.5848507+00:00,Ellipse Scale,2024-05-27T19:22:21.5588937+00:00,,4.886881828248282,4.8924576778687765,TRUE,,,,,
5eaeb7b38955ea0009bd605d,16,I7,,16,2024-05-27T19:22:23.2841632+00:00,Ellipse Scale,2024-05-27T19:22:28.3407495+00:00,,4.957329112752603,4.958159696606012,TRUE,,,,,
5eaeb7b38955ea0009bd605d,17,S7,,17,2024-05-27T19:22:30.2005699+00:00,Ellipse Scale,2024-05-27T19:22:34.4861911+00:00,,4.920397944750158,4.9231484817628814,TRUE,,,,,
5eaeb7b38955ea0009bd605d,18,I8,,18,2024-05-27T19:22:36.3321435+00:00,Ellipse Scale,2024-05-27T19:22:39.3639343+00:00,,4.903639886,4.905700459923866,TRUE,,,,,
5eaeb7b38955ea0009bd605d,19,S8,,19,2024-05-27T19:22:40.6560204+00:00,Ellipse Scale,2024-05-27T19:22:42.988162+00:00,,4.888976425709913,4.8928909173980495,TRUE,,,,,
5eaeb7b38955ea0009bd605d,20,I9,,20,2024-05-27T19:22:45.163223+00:00,Ellipse Scale,2024-05-27T19:22:48.0398986+00:00,,4.888565568301292,4.9063864345933546,TRUE,,,,,
5eaeb7b38955ea0009bd605d,21,S9,,21,2024-05-27T19:22:50.4803277+00:00,Ellipse Scale,2024-05-27T19:22:52.1363081+00:00,,2.672673778343583,2.6733873978091447,TRUE,,,,,
5eaeb7b38955ea0009bd605d,22,I10,,22,2024-05-27T19:22:53.7092686+00:00,Ellipse Scale,2024-05-27T19:22:57.5464181+00:00,,4.423754478549261,4.423945784359409,TRUE,,,,,
5eaeb7b38955ea0009bd605d,23,S10,,23,2024-05-27T19:22:59.7208427+00:00,Ellipse Scale,2024-05-27T19:23:01.0561092+00:00,,4.3417428643274025,4.352049926925086,TRUE,,,,,
5eaeb7b38955ea0009bd605d,24,I11,,24,2024-05-27T19:23:02.4688621+00:00,Ellipse Scale,2024-05-27T19:23:12.7384896+00:00,,3.043466972732116,3.0473239835620287,TRUE,,,,,
5eaeb7b38955ea0009bd605d,25,S11,,25,2024-05-27T19:23:14.6304042+00:00,Ellipse Scale,2024-05-27T19:23:16.815816+00:00,,3.014140051153503,3.023436625685509,TRUE,,,,,
5eaeb7b38955ea0009bd605d,26,I12,,26,2024-05-27T19:23:18.7841449+00:00,Ellipse Scale,2024-05-27T19:23:21.9230477+00:00,,3.066398984990814,3.0810475030978615,TRUE,,,,,
5eaeb7b38955ea0009bd605d,27,S12,,27,2024-05-27T19:23:23.6986806+00:00,Ellipse Scale,2024-05-27T19:23:24.9896021+00:00,,4.397130192929543,4.403364086079092,TRUE,,,,,
5eaeb7b38955ea0009bd605d,28,I13,,28,2024-05-27T19:23:26.1604109+00:00,Ellipse Scale,2024-05-27T19:23:29.2219832+00:00,,2.9984480934083275,2.9989492667341864,TRUE,,,,,
5eaeb7b38955ea0009bd605d,29,S13,,29,2024-05-27T19:23:30.9327999+00:00,Ellipse Scale,2024-05-27T19:23:33.6166844+00:00,,2.982683714008531,2.9848128099354176,TRUE,,,,,
5eaeb7b38955ea0009bd605d,30,I14,,30,2024-05-27T19:23:35.0559234+00:00,Ellipse Scale,2024-05-27T19:23:38.2748206+00:00,,3.6928714159111613,3.697460075159308,TRUE,,,,,
5eaeb7b38955ea0009bd605d,31,S14,,31,2024-05-27T19:23:43.5149649+00:00,Ellipse Scale,2024-05-27T19:23:46.9655874+00:00,,4.044776295920306,4.052813324156513,TRUE,,,,,
5eaeb7b38955ea0009bd605d,32,Overall,,32,2024-05-27T19:23:49.8976462+00:00,Ellipse Scale,2024-05-27T19:24:03.2387204+00:00,,4.7276777177485965,4.729110793652767,TRUE,,,,,
5eaeb7b38955ea0009bd605d,34,Ease,,34,2024-05-27T19:24:10.5132616+00:00,Discrete Scale,2024-05-27T19:24:14.5134781+00:00,,,,,8,9,,,
5eaeb7b38955ea0009bd605d,35,Meaningfulness,,35,2024-05-27T19:24:16.811948+00:00,Discrete Scale,2024-05-27T19:24:17.6908238+00:00,,,,,8,9,,,
5eaeb7b38955ea0009bd605d,37,Device,,37,2024-05-27T19:24:21.9119019+00:00,Choose One,2024-05-27T19:24:24.2064678+00:00,,,,,,,Desktop,0,
5eaeb7b38955ea0009bd605d,38,Free text,,38,2024-05-27T19:24:29.1139287+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,,,,
5eaeb7b38955ea0009bd605d,39,Time,,39,2024-05-27T19:24:38.810597+00:00,Choose One,2024-05-27T19:24:41.2471651+00:00,,,,,,,Within the last 7 days,0,
5eaeb7b38955ea0009bd605d,40,Frequency,,40,2024-05-27T19:24:43.4532384+00:00,Choose One,2024-05-27T19:24:49.3848714+00:00,,,,,,,Weekly,1,
5eaeb7b38955ea0009bd605d,41,Propose,,41,2024-05-27T19:24:50.8791015+00:00,Choose One,2024-05-27T19:24:54.7565623+00:00,,,,,,,Leisure /Eating out /Non-essential shopping ,4,
5eaeb7b38955ea0009bd605d,42,Gender,,42,2024-05-27T19:24:56.728928+00:00,Choose One,2024-05-27T19:24:59.4790514+00:00,,,,,,,Male,0,
5eaeb7b38955ea0009bd605d,43,Age,,43,2024-05-27T19:25:00.9144261+00:00,Choose One,2024-05-27T19:25:02.7728204+00:00,,,,,,,45-54 years,3,
5fb23ca83dd5537b40fbef87,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:19:51.3101739+00:00,Confirmation,2024-05-27T19:20:11.2954485+00:00,TRUE,,,,,,,,
5fb23ca83dd5537b40fbef87,4,I1 ,,4,2024-05-27T19:21:07.2033384+00:00,Ellipse Scale,2024-05-27T19:21:34.8375574+00:00,,3.6265753424657534,4.026586301369862,TRUE,,,,,
5fb23ca83dd5537b40fbef87,5,S1,,5,2024-05-27T19:21:36.5146727+00:00,Ellipse Scale,2024-05-27T19:21:51.0545627+00:00,,4.572679452054794,4.845094411209423,TRUE,,,,,
5fb23ca83dd5537b40fbef87,6,I2,,6,2024-05-27T19:21:52.5865391+00:00,Ellipse Scale,2024-05-27T19:21:59.0737483+00:00,,2.791123287671233,3.141884931506849,TRUE,,,,,
5fb23ca83dd5537b40fbef87,7,S2,,7,2024-05-27T19:22:01.0106902+00:00,Ellipse Scale,2024-05-27T19:22:16.4438918+00:00,,4.295912328767123,4.649611719168795,TRUE,,,,,
5fb23ca83dd5537b40fbef87,8,I3,,8,2024-05-27T19:22:17.606879+00:00,Ellipse Scale,2024-05-27T19:22:24.6505516+00:00,,2.381570418237211,2.736041095890411,TRUE,,,,,
5fb23ca83dd5537b40fbef87,9,S3,,9,2024-05-27T19:22:26.7738433+00:00,Ellipse Scale,2024-05-27T19:22:30.4711717+00:00,,4.290688994597158,4.707828224682302,TRUE,,,,,
5fb23ca83dd5537b40fbef87,10,I4,,10,2024-05-27T19:22:31.5682232+00:00,Ellipse Scale,2024-05-27T19:22:39.8239776+00:00,,2.3376876712328767,2.6799561643835617,TRUE,,,,,
5fb23ca83dd5537b40fbef87,11,S4,,11,2024-05-27T19:22:41.4020955+00:00,Ellipse Scale,2024-05-27T19:22:44.4623868+00:00,,4.376745205479452,4.744789041,TRUE,,,,,
5fb23ca83dd5537b40fbef87,12,I5,,12,2024-05-27T19:22:45.5224449+00:00,Ellipse Scale,2024-05-27T19:22:53.1982068+00:00,,1.4055671232876712,1.794476712328767,TRUE,,,,,
5fb23ca83dd5537b40fbef87,13,S5,,13,2024-05-27T19:22:54.2834477+00:00,Ellipse Scale,2024-05-27T19:22:57.2668505+00:00,,4.323967123287671,4.711123287671233,TRUE,,,,,
5fb23ca83dd5537b40fbef87,14,I6,,14,2024-05-27T19:22:58.4422018+00:00,Ellipse Scale,2024-05-27T19:23:02.2970858+00:00,,1.1665753424657535,1.3491068493150684,TRUE,,,,,
5fb23ca83dd5537b40fbef87,15,S6,,15,2024-05-27T19:23:03.3133561+00:00,Ellipse Scale,2024-05-27T19:23:10.0948384+00:00,,2.940605896,3.0390575342465755,TRUE,,,,,
5fb23ca83dd5537b40fbef87,16,I7,,16,2024-05-27T19:23:11.4812796+00:00,Ellipse Scale,2024-05-27T19:23:15.787025+00:00,,4.775098630136986,4.9692273972602745,TRUE,,,,,
5fb23ca83dd5537b40fbef87,17,S7,,17,2024-05-27T19:23:16.7216485+00:00,Ellipse Scale,2024-05-27T19:23:20.4336575+00:00,,4.678718568483863,4.974838356164383,TRUE,,,,,
5fb23ca83dd5537b40fbef87,18,I8,,18,2024-05-27T19:23:21.5781315+00:00,Ellipse Scale,2024-05-27T19:23:27.4001615+00:00,,3.7460383561643837,4.166860273972603,TRUE,,,,,
5fb23ca83dd5537b40fbef87,19,S8,,19,2024-05-27T19:23:29.131556+00:00,Ellipse Scale,2024-05-27T19:23:31.1581384+00:00,,4.587156164383561,4.935561643835616,TRUE,,,,,
5fb23ca83dd5537b40fbef87,20,I9,,20,2024-05-27T19:23:32.1042615+00:00,Ellipse Scale,2024-05-27T19:23:35.3977538+00:00,,1.171145205479452,1.350158904109589,TRUE,,,,,
5fb23ca83dd5537b40fbef87,21,S9,,21,2024-05-27T19:23:36.327841+00:00,Ellipse Scale,2024-05-27T19:23:39.6658585+00:00,,2.9436712328767123,3.0918226735074037,TRUE,,,,,
5fb23ca83dd5537b40fbef87,22,I10,,22,2024-05-27T19:23:40.6367892+00:00,Ellipse Scale,2024-05-27T19:23:46.3864891+00:00,,3.4378986301369863,3.7420054794520548,TRUE,,,,,
5fb23ca83dd5537b40fbef87,23,S10,,23,2024-05-27T19:23:49.2360244+00:00,Ellipse Scale,2024-05-27T19:23:55.9931868+00:00,,4.523780821917809,4.913117808219178,TRUE,,,,,
5fb23ca83dd5537b40fbef87,24,I11,,24,2024-05-27T19:23:56.8465074+00:00,Ellipse Scale,2024-05-27T19:24:01.8059591+00:00,,1.1203835616438356,1.2772164383561644,TRUE,,,,,
5fb23ca83dd5537b40fbef87,25,S11,,25,2024-05-27T19:24:03.3326686+00:00,Ellipse Scale,2024-05-27T19:24:10.0773894+00:00,,4.324241095890411,4.706739726027397,TRUE,,,,,
5fb23ca83dd5537b40fbef87,26,I12,,26,2024-05-27T19:24:10.9541087+00:00,Ellipse Scale,2024-05-27T19:24:16.0715294+00:00,,4.440533419153313,4.722345205479452,TRUE,,,,,
5fb23ca83dd5537b40fbef87,27,S12,,27,2024-05-27T19:24:16.9405658+00:00,Ellipse Scale,2024-05-27T19:24:19.0842845+00:00,,4.5259616438356165,4.8582720602987415,TRUE,,,,,
5fb23ca83dd5537b40fbef87,28,I13,,28,2024-05-27T19:24:19.9139959+00:00,Ellipse Scale,2024-05-27T19:24:23.8519836+00:00,,2.881950684931507,3.061501369863014,TRUE,,,,,
5fb23ca83dd5537b40fbef87,29,S13,,29,2024-05-27T19:24:24.8159043+00:00,Ellipse Scale,2024-05-27T19:24:26.3033451+00:00,,2.912109589041096,3.010805479452055,TRUE,,,,,
5fb23ca83dd5537b40fbef87,30,I14,,30,2024-05-27T19:24:27.8940316+00:00,Ellipse Scale,2024-05-27T19:24:34.4792057+00:00,,1.1367780821917808,1.3900246575342465,TRUE,,,,,
5fb23ca83dd5537b40fbef87,31,S14,,31,2024-05-27T19:24:35.4600968+00:00,Ellipse Scale,2024-05-27T19:24:39.7810053+00:00,,2.894246575342466,3.0943456985466304,TRUE,,,,,
5fb23ca83dd5537b40fbef87,32,Overall,,32,2024-05-27T19:24:40.7196403+00:00,Ellipse Scale,2024-05-27T19:24:44.7515762+00:00,,4.778454794520548,4.974838356164383,TRUE,,,,,
5fb23ca83dd5537b40fbef87,34,Ease,,34,2024-05-27T19:24:50.3521008+00:00,Discrete Scale,2024-05-27T19:24:57.7040524+00:00,,,,,3,4,,,
5fb23ca83dd5537b40fbef87,35,Meaningfulness,,35,2024-05-27T19:24:58.9613428+00:00,Discrete Scale,2024-05-27T19:25:05.5396169+00:00,,,,,1,2,,,
5fb23ca83dd5537b40fbef87,37,Device,,37,2024-05-27T19:25:08.6571052+00:00,Choose One,2024-05-27T19:25:10.5071143+00:00,,,,,,,Tablet,2,
5fb23ca83dd5537b40fbef87,38,Free text,,38,2024-05-27T19:25:11.2558293+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,,,,
5fb23ca83dd5537b40fbef87,39,Time,,39,2024-05-27T19:25:14.7799716+00:00,Choose One,2024-05-27T19:25:16.5063271+00:00,,,,,,,Within the last 7 days,0,
5fb23ca83dd5537b40fbef87,40,Frequency,,40,2024-05-27T19:25:17.6793791+00:00,Choose One,2024-05-27T19:25:19.4278863+00:00,,,,,,,Weekly,1,
5fb23ca83dd5537b40fbef87,41,Propose,,41,2024-05-27T19:25:20.3086455+00:00,Choose One,2024-05-27T19:25:22.3190314+00:00,,,,,,,Friends / Family,2,
5fb23ca83dd5537b40fbef87,42,Gender,,42,2024-05-27T19:25:23.3624203+00:00,Choose One,2024-05-27T19:25:24.5190315+00:00,,,,,,,Female,1,
5fb23ca83dd5537b40fbef87,43,Age,,43,2024-05-27T19:25:25.2836762+00:00,Choose One,2024-05-27T19:25:26.6878565+00:00,,,,,,,55-64 years,4,
663d20e1992aa82fa322dc4c,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:21:17.1217718+00:00,Confirmation,2024-05-27T19:21:25.7180764+00:00,TRUE,,,,,,,,
663d20e1992aa82fa322dc4c,4,I1 ,,4,2024-05-27T19:21:40.651698+00:00,Ellipse Scale,2024-05-27T19:22:00.6545325+00:00,,3.7866179662954886,4.2678256470551625,TRUE,,,,,
663d20e1992aa82fa322dc4c,5,S1,,5,2024-05-27T19:22:04.7029245+00:00,Ellipse Scale,2024-05-27T19:22:15.3667112+00:00,,2.353501550729107,2.703813383249763,TRUE,,,,,
663d20e1992aa82fa322dc4c,6,I2,,6,2024-05-27T19:22:16.7915023+00:00,Ellipse Scale,2024-05-27T19:22:23.3661677+00:00,,3.395545642188468,3.7398436218670557,TRUE,,,,,
663d20e1992aa82fa322dc4c,7,S2,,7,2024-05-27T19:22:24.5825358+00:00,Ellipse Scale,2024-05-27T19:22:29.2437027+00:00,,1.8414628494294791,2.2065760687240754,TRUE,,,,,
663d20e1992aa82fa322dc4c,8,I3,,8,2024-05-27T19:22:30.3162439+00:00,Ellipse Scale,2024-05-27T19:22:50.3692111+00:00,,4.196386653719788,4.544552965982838,TRUE,,,,,
663d20e1992aa82fa322dc4c,9,S3,,9,2024-05-27T19:22:51.6344282+00:00,Ellipse Scale,2024-05-27T19:22:55.325308+00:00,,3.5195471444488193,3.7949767461707813,TRUE,,,,,
663d20e1992aa82fa322dc4c,10,I4,,10,2024-05-27T19:22:56.2246329+00:00,Ellipse Scale,2024-05-27T19:23:00.4312126+00:00,,4.451650697503013,4.732974591096057,TRUE,,,,,
663d20e1992aa82fa322dc4c,11,S4,,11,2024-05-27T19:23:01.3920212+00:00,Ellipse Scale,2024-05-27T19:23:03.0388328+00:00,,1.3143620546840928,1.6909881502468522,TRUE,,,,,
663d20e1992aa82fa322dc4c,12,I5,,12,2024-05-27T19:23:04.3232301+00:00,Ellipse Scale,2024-05-27T19:23:18.2646996+00:00,,4.382569353364756,4.580330649231449,TRUE,,,,,
663d20e1992aa82fa322dc4c,13,S5,,13,2024-05-27T19:23:19.4171308+00:00,Ellipse Scale,2024-05-27T19:23:22.4004615+00:00,,1.6855972094617455,2.0844407267264184,TRUE,,,,,
663d20e1992aa82fa322dc4c,14,I6,,14,2024-05-27T19:23:23.6478612+00:00,Ellipse Scale,2024-05-27T19:23:26.7312655+00:00,,4.546445025204619,4.928582733375127,TRUE,,,,,
663d20e1992aa82fa322dc4c,15,S6,,15,2024-05-27T19:23:28.0329743+00:00,Ellipse Scale,2024-05-27T19:23:30.116915+00:00,,2.375917571411226,2.663335761261938,TRUE,,,,,
663d20e1992aa82fa322dc4c,16,I7,,16,2024-05-27T19:23:31.0334198+00:00,Ellipse Scale,2024-05-27T19:23:33.3286335+00:00,,4.745541836246048,5,TRUE,,,,,
663d20e1992aa82fa322dc4c,17,S7,,17,2024-05-27T19:23:34.465559+00:00,Ellipse Scale,2024-05-27T19:23:36.3450453+00:00,,1,1.2490317417033212,TRUE,,,,,
663d20e1992aa82fa322dc4c,18,I8,,18,2024-05-27T19:23:37.604948+00:00,Ellipse Scale,2024-05-27T19:23:40.9218591+00:00,,3.8092351185632682,4.035047658446583,TRUE,,,,,
663d20e1992aa82fa322dc4c,19,S8,,19,2024-05-27T19:23:41.8004004+00:00,Ellipse Scale,2024-05-27T19:23:44.863675+00:00,,2.5080087873169172,2.6859973729278117,TRUE,,,,,
663d20e1992aa82fa322dc4c,20,I9,,20,2024-05-27T19:23:45.8110183+00:00,Ellipse Scale,2024-05-27T19:23:49.4854195+00:00,,3.2255214515929747,3.445885533017961,TRUE,,,,,
663d20e1992aa82fa322dc4c,21,S9,,21,2024-05-27T19:23:50.525486+00:00,Ellipse Scale,2024-05-27T19:23:52.4435888+00:00,,1.3703851254761081,1.6315932951415357,TRUE,,,,,
663d20e1992aa82fa322dc4c,22,I10,,22,2024-05-27T19:23:53.6507946+00:00,Ellipse Scale,2024-05-27T19:23:56.5381193+00:00,,3.8734609319891664,4.110095627258087,TRUE,,,,,
663d20e1992aa82fa322dc4c,23,S10,,23,2024-05-27T19:23:57.4764653+00:00,Ellipse Scale,2024-05-27T19:23:59.094476+00:00,,1.4839216641128803,1.724135371379958,TRUE,,,,,
663d20e1992aa82fa322dc4c,24,I11,,24,2024-05-27T19:24:00.0444142+00:00,Ellipse Scale,2024-05-27T19:24:06.8486063+00:00,,3.7325153723147526,4.118657875726365,TRUE,,,,,
663d20e1992aa82fa322dc4c,25,S11,,25,2024-05-27T19:24:07.7900578+00:00,Ellipse Scale,2024-05-27T19:24:11.7609125+00:00,,1,1.1398305328921057,TRUE,,,,,
663d20e1992aa82fa322dc4c,26,I12,,26,2024-05-27T19:24:12.9172735+00:00,Ellipse Scale,2024-05-27T19:24:14.9508463+00:00,,3.850001527330802,4.135835871770887,TRUE,,,,,
663d20e1992aa82fa322dc4c,27,S12,,27,2024-05-27T19:24:15.8004929+00:00,Ellipse Scale,2024-05-27T19:24:17.3830327+00:00,,1.8574094348039911,2.0720653829419953,TRUE,,,,,
663d20e1992aa82fa322dc4c,28,I13,,28,2024-05-27T19:24:18.9167385+00:00,Ellipse Scale,2024-05-27T19:24:21.5283174+00:00,,3.849980996486046,4.253413420898417,TRUE,,,,,
663d20e1992aa82fa322dc4c,29,S13,,29,2024-05-27T19:24:22.497601+00:00,Ellipse Scale,2024-05-27T19:24:24.5301655+00:00,,1.7746996046973336,2.152192454957783,TRUE,,,,,
663d20e1992aa82fa322dc4c,30,I14,,30,2024-05-27T19:24:25.6092822+00:00,Ellipse Scale,2024-05-27T19:24:28.79526+00:00,,4.690058685027852,5,TRUE,,,,,
663d20e1992aa82fa322dc4c,31,S14,,31,2024-05-27T19:24:29.6659961+00:00,Ellipse Scale,2024-05-27T19:24:31.2095416+00:00,,1.806111695403774,2.1313350668802507,TRUE,,,,,
