Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
660c0330fac0146521c4d0cb,31,S14,,31,2024-05-27T19:55:41.0975174+00:00,Discrete Scale,2024-05-27T19:55:41.7025823+00:00,,4.0,  ,,,
660c0330fac0146521c4d0cb,32,Overall,,32,2024-05-27T19:55:42.1876935+00:00,Discrete Scale,2024-05-27T19:55:45.5112885+00:00,,3.0,  ,,,
660c0330fac0146521c4d0cb,34,Ease,,34,2024-05-27T19:55:49.7561208+00:00,Discrete Scale,2024-05-27T19:55:53.5913923+00:00,,8.0,9,,,
660c0330fac0146521c4d0cb,35,Meaningfulness,,35,2024-05-27T19:55:54.2634685+00:00,Discrete Scale,2024-05-27T19:55:57.9066779+00:00,,7.0,8,,,
660c0330fac0146521c4d0cb,37,Device,,37,2024-05-27T19:56:00.3035563+00:00,Choose One,2024-05-27T19:56:01.7936205+00:00,,,,Mobile phone,1.0,
660c0330fac0146521c4d0cb,38,Free text,,38,2024-05-27T19:56:02.5656542+00:00,Free Text,2024-05-27T19:56:08.3409896+00:00,,,,,,No
660c0330fac0146521c4d0cb,39,Time,,39,2024-05-27T19:56:09.5302917+00:00,Choose One,2024-05-27T19:56:10.8584183+00:00,,,,Within the last 7 days,0.0,
660c0330fac0146521c4d0cb,40,Frequency,,40,2024-05-27T19:56:11.4279419+00:00,Choose One,2024-05-27T19:56:12.919157+00:00,,,,Weekly,1.0,
660c0330fac0146521c4d0cb,41,Propose,,41,2024-05-27T19:56:13.5127686+00:00,Choose One,2024-05-27T19:56:21.3798909+00:00,,,,Business / Work Travel,1.0,
660c0330fac0146521c4d0cb,42,Gender,,42,2024-05-27T19:56:21.9033357+00:00,Choose One,2024-05-27T19:56:22.8200176+00:00,,,,Male,0.0,
660c0330fac0146521c4d0cb,43,Age,,43,2024-05-27T19:56:23.2376566+00:00,Choose One,2024-05-27T19:56:24.2425581+00:00,,,,25-34 years,1.0,
5fb07c9ec19dcc47ed7175a7,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:54:10.7714087+00:00,Confirmation,2024-05-27T19:54:45.2373187+00:00,True,,,,,
5fb07c9ec19dcc47ed7175a7,4,I1,,4,2024-05-27T19:56:30.6669186+00:00,Discrete Scale,2024-05-27T19:56:41.7054888+00:00,,3.0, ,,,
5fb07c9ec19dcc47ed7175a7,5,S1,,5,2024-05-27T19:56:43.0368027+00:00,Discrete Scale,2024-05-27T19:56:46.7990624+00:00,,4.0, ,,,
5fb07c9ec19dcc47ed7175a7,6,I2,,6,2024-05-27T19:56:47.8215642+00:00,Discrete Scale,2024-05-27T19:56:54.3958259+00:00,,5.0,Very Important,,,
5fb07c9ec19dcc47ed7175a7,7,S2,,7,2024-05-27T19:56:55.3361664+00:00,Discrete Scale,2024-05-27T19:58:09.4910359+00:00,,4.0, ,,,
5fb07c9ec19dcc47ed7175a7,8,I3,,8,2024-05-27T19:58:12.0596052+00:00,Discrete Scale,2024-05-27T19:58:17.4742052+00:00,,3.0,  ,,,
5fb07c9ec19dcc47ed7175a7,9,S3,,9,2024-05-27T19:58:18.4821084+00:00,Discrete Scale,2024-05-27T19:59:41.3647026+00:00,,2.0,  ,,,
5fb07c9ec19dcc47ed7175a7,10,I4,,10,2024-05-27T19:59:42.4283603+00:00,Discrete Scale,2024-05-27T19:59:44.7962102+00:00,,3.0,  ,,,
5fb07c9ec19dcc47ed7175a7,11,S4,,11,2024-05-27T19:59:45.6368536+00:00,Discrete Scale,2024-05-27T19:59:48.2684632+00:00,,3.0,  ,,,
5fb07c9ec19dcc47ed7175a7,12,I5,,12,2024-05-27T19:59:49.3437445+00:00,Discrete Scale,2024-05-27T19:59:56.853818+00:00,,4.0,  ,,,
5fb07c9ec19dcc47ed7175a7,13,S5,,13,2024-05-27T19:59:57.7470704+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb07c9ec19dcc47ed7175a7,14,I6,,14,2024-05-27T20:00:04.928987+00:00,Discrete Scale,2024-05-27T20:00:09.4191256+00:00,,5.0,Very Important,,,
5fb07c9ec19dcc47ed7175a7,15,S6,,15,2024-05-27T20:00:10.4591201+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb07c9ec19dcc47ed7175a7,16,I7,,16,2024-05-27T20:00:13.1229809+00:00,Discrete Scale,2024-05-27T20:00:16.8161504+00:00,,4.0,  ,,,
5fb07c9ec19dcc47ed7175a7,17,S7,,17,2024-05-27T20:00:19.1746907+00:00,Discrete Scale,2024-05-27T20:00:23.5732092+00:00,,2.0,  ,,,
5fb07c9ec19dcc47ed7175a7,18,I8,,18,2024-05-27T20:00:24.7258307+00:00,Discrete Scale,2024-05-27T20:00:28.9867839+00:00,,4.0,  ,,,
5fb07c9ec19dcc47ed7175a7,19,S8,,19,2024-05-27T20:00:40.652077+00:00,Discrete Scale,2024-05-27T20:00:44.7994327+00:00,,3.0,  ,,,
5fb07c9ec19dcc47ed7175a7,20,I9,,20,2024-05-27T20:00:45.8343325+00:00,Discrete Scale,2024-05-27T20:00:52.4807795+00:00,,3.0,  ,,,
5fb07c9ec19dcc47ed7175a7,21,S9,,21,2024-05-27T20:00:54.2144696+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb07c9ec19dcc47ed7175a7,22,I10,,22,2024-05-27T20:00:56.7441542+00:00,Discrete Scale,2024-05-27T20:01:00.5067137+00:00,,4.0,  ,,,
5fb07c9ec19dcc47ed7175a7,23,S10,,23,2024-05-27T20:01:01.761271+00:00,Discrete Scale,2024-05-27T20:01:04.1312198+00:00,,2.0,  ,,,
5fb07c9ec19dcc47ed7175a7,24,I11,,24,2024-05-27T20:01:06.4819911+00:00,Discrete Scale,2024-05-27T20:01:09.356274+00:00,,4.0,  ,,,
5fb07c9ec19dcc47ed7175a7,25,S11,,25,2024-05-27T20:01:10.3376582+00:00,Discrete Scale,2024-05-27T20:01:16.9552366+00:00,,1.0,Not Satisfied,,,
5fb07c9ec19dcc47ed7175a7,26,I12,,26,2024-05-27T20:01:18.1572843+00:00,Discrete Scale,2024-05-27T20:01:22.764514+00:00,,4.0,  ,,,
5fb07c9ec19dcc47ed7175a7,27,S12,,27,2024-05-27T20:01:23.6793884+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb07c9ec19dcc47ed7175a7,28,I13,,28,2024-05-27T20:01:25.5923087+00:00,Discrete Scale,2024-05-27T20:02:11.4015904+00:00,,5.0,Very Important,,,
5fb07c9ec19dcc47ed7175a7,29,S13,,29,2024-05-27T20:02:12.3947958+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5fb07c9ec19dcc47ed7175a7,30,I14,,30,2024-05-27T20:02:13.9961276+00:00,Discrete Scale,2024-05-27T20:02:19.0795192+00:00,,3.0,  ,,,
5fb07c9ec19dcc47ed7175a7,31,S14,,31,2024-05-27T20:02:20.1045506+00:00,Discrete Scale,2024-05-27T20:02:23.1434323+00:00,,2.0,  ,,,
5fb07c9ec19dcc47ed7175a7,32,Overall,,32,2024-05-27T20:02:24.0889907+00:00,Discrete Scale,2024-05-27T20:02:28.6158825+00:00,,2.0,  ,,,
5fb07c9ec19dcc47ed7175a7,34,Ease,,34,2024-05-27T20:02:35.1260474+00:00,Discrete Scale,2024-05-27T20:02:46.3436056+00:00,,7.0,8,,,
5fb07c9ec19dcc47ed7175a7,35,Meaningfulness,,35,2024-05-27T20:02:47.8773514+00:00,Discrete Scale,2024-05-27T20:02:55.7105643+00:00,,6.0,7,,,
5fb07c9ec19dcc47ed7175a7,37,Device,,37,2024-05-27T20:03:02.311741+00:00,Choose One,2024-05-27T20:03:04.0853288+00:00,,,,Desktop,0.0,
5fb07c9ec19dcc47ed7175a7,38,Free text,,38,2024-05-27T20:03:05.7423299+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
5fb07c9ec19dcc47ed7175a7,39,Time,,39,2024-05-27T20:03:09.4324543+00:00,Choose One,2024-05-27T20:03:11.5739978+00:00,,,,Within the last 7 days,0.0,
5fb07c9ec19dcc47ed7175a7,40,Frequency,,40,2024-05-27T20:03:12.875139+00:00,Choose One,2024-05-27T20:03:15.3096504+00:00,,,,Weekly,1.0,
5fb07c9ec19dcc47ed7175a7,41,Propose,,41,2024-05-27T20:03:16.4150882+00:00,Choose One,2024-05-27T20:03:22.4102831+00:00,,,,Leisure /Eating out /Non-essential shopping ,4.0,
5fb07c9ec19dcc47ed7175a7,42,Gender,,42,2024-05-27T20:03:25.5151158+00:00,Choose One,2024-05-27T20:03:26.7642782+00:00,,,,Female,1.0,
5fb07c9ec19dcc47ed7175a7,43,Age,,43,2024-05-27T20:03:27.6383999+00:00,Choose One,2024-05-27T20:03:29.5274533+00:00,,,,25-34 years,1.0,
617436710567e368c66b0761,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:55:40.8480318+00:00,Confirmation,2024-05-27T19:55:52.3017862+00:00,True,,,,,
617436710567e368c66b0761,4,I1,,4,2024-05-27T19:56:12.9776874+00:00,Discrete Scale,2024-05-27T19:56:22.2977881+00:00,,4.0, ,,,
617436710567e368c66b0761,5,S1,,5,2024-05-27T19:56:23.4242653+00:00,Discrete Scale,2024-05-27T19:56:27.8630513+00:00,,4.0, ,,,
617436710567e368c66b0761,6,I2,,6,2024-05-27T19:56:31.8305265+00:00,Discrete Scale,2024-05-27T19:56:37.8518658+00:00,,4.0, ,,,
617436710567e368c66b0761,7,S2,,7,2024-05-27T19:56:38.7493909+00:00,Discrete Scale,2024-05-27T19:56:41.2508606+00:00,,3.0, ,,,
617436710567e368c66b0761,8,I3,,8,2024-05-27T19:56:42.2646198+00:00,Discrete Scale,2024-05-27T19:56:45.4987432+00:00,,4.0,  ,,,
617436710567e368c66b0761,9,S3,,9,2024-05-27T19:56:46.2545384+00:00,Discrete Scale,2024-05-27T19:56:47.2560712+00:00,,4.0,  ,,,
617436710567e368c66b0761,10,I4,,10,2024-05-27T19:56:48.3016847+00:00,Discrete Scale,2024-05-27T19:56:51.5942058+00:00,,3.0,  ,,,
617436710567e368c66b0761,11,S4,,11,2024-05-27T19:56:54.3439152+00:00,Discrete Scale,2024-05-27T19:56:54.9757528+00:00,,3.0,  ,,,
617436710567e368c66b0761,12,I5,,12,2024-05-27T19:56:55.6767635+00:00,Discrete Scale,2024-05-27T19:56:59.2783743+00:00,,4.0,  ,,,
617436710567e368c66b0761,13,S5,,13,2024-05-27T19:56:59.8799996+00:00,Discrete Scale,2024-05-27T19:57:01.6524672+00:00,,3.0,  ,,,
617436710567e368c66b0761,14,I6,,14,2024-05-27T19:57:03.1643415+00:00,Discrete Scale,2024-05-27T19:57:06.031223+00:00,,3.0,  ,,,
617436710567e368c66b0761,15,S6,,15,2024-05-27T19:57:06.7348675+00:00,Discrete Scale,2024-05-27T19:57:07.6724964+00:00,,5.0,Very Satisfied,,,
617436710567e368c66b0761,16,I7,,16,2024-05-27T19:57:08.4892125+00:00,Discrete Scale,2024-05-27T19:57:12.9988279+00:00,,4.0,  ,,,
617436710567e368c66b0761,17,S7,,17,2024-05-27T19:57:13.6979531+00:00,Discrete Scale,2024-05-27T19:57:15.7973239+00:00,,5.0,Very Satisfied,,,
617436710567e368c66b0761,18,I8,,18,2024-05-27T19:57:16.4237266+00:00,Discrete Scale,2024-05-27T19:57:18.5885365+00:00,,4.0,  ,,,
617436710567e368c66b0761,19,S8,,19,2024-05-27T19:57:19.3283944+00:00,Discrete Scale,2024-05-27T19:57:20.2364605+00:00,,4.0,  ,,,
617436710567e368c66b0761,20,I9,,20,2024-05-27T19:57:20.8644974+00:00,Discrete Scale,2024-05-27T19:57:25.0255292+00:00,,3.0,  ,,,
617436710567e368c66b0761,21,S9,,21,2024-05-27T19:57:27.0271984+00:00,Discrete Scale,2024-05-27T19:57:27.9877227+00:00,,3.0,  ,,,
617436710567e368c66b0761,22,I10,,22,2024-05-27T19:57:29.0187316+00:00,Discrete Scale,2024-05-27T19:57:32.478178+00:00,,3.0,  ,,,
617436710567e368c66b0761,23,S10,,23,2024-05-27T19:57:33.1489827+00:00,Discrete Scale,2024-05-27T19:57:34.1055762+00:00,,3.0,  ,,,
617436710567e368c66b0761,24,I11,,24,2024-05-27T19:57:34.8931645+00:00,Discrete Scale,2024-05-27T19:57:37.8383667+00:00,,3.0,  ,,,
617436710567e368c66b0761,25,S11,,25,2024-05-27T19:57:38.6237717+00:00,Discrete Scale,2024-05-27T19:57:39.7618947+00:00,,3.0,  ,,,
617436710567e368c66b0761,26,I12,,26,2024-05-27T19:57:40.6315228+00:00,Discrete Scale,2024-05-27T19:57:43.6144687+00:00,,5.0,Very Important,,,
617436710567e368c66b0761,27,S12,,27,2024-05-27T19:57:44.3140691+00:00,Discrete Scale,2024-05-27T19:57:45.669468+00:00,,5.0,Very Satisfied,,,
617436710567e368c66b0761,28,I13,,28,2024-05-27T19:57:46.4325741+00:00,Discrete Scale,2024-05-27T19:57:48.6453271+00:00,,4.0,  ,,,
617436710567e368c66b0761,29,S13,,29,2024-05-27T19:57:49.5401952+00:00,Discrete Scale,2024-05-27T19:57:52.4597803+00:00,,3.0,  ,,,
617436710567e368c66b0761,30,I14,,30,2024-05-27T19:57:53.5329886+00:00,Discrete Scale,2024-05-27T19:57:56.8331572+00:00,,3.0,  ,,,
617436710567e368c66b0761,31,S14,,31,2024-05-27T19:57:57.6236467+00:00,Discrete Scale,2024-05-27T19:57:58.2972371+00:00,,3.0,  ,,,
617436710567e368c66b0761,32,Overall,,32,2024-05-27T19:57:59.5661548+00:00,Discrete Scale,2024-05-27T19:58:02.1520355+00:00,,4.0,Very Satisfied,,,
617436710567e368c66b0761,34,Ease,,34,2024-05-27T19:58:09.0007879+00:00,Discrete Scale,2024-05-27T19:58:16.6029681+00:00,,8.0,9,,,
617436710567e368c66b0761,35,Meaningfulness,,35,2024-05-27T19:58:17.4801954+00:00,Discrete Scale,2024-05-27T19:58:21.7598524+00:00,,7.0,8,,,
617436710567e368c66b0761,37,Device,,37,2024-05-27T19:58:26.5981241+00:00,Choose One,2024-05-27T19:58:28.2323823+00:00,,,,Mobile phone,1.0,
617436710567e368c66b0761,38,Free text,,38,2024-05-27T19:58:29.1624633+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
617436710567e368c66b0761,39,Time,,39,2024-05-27T19:58:32.5514053+00:00,Choose One,2024-05-27T19:58:34.4346869+00:00,,,,Within the last 7 days,0.0,
617436710567e368c66b0761,40,Frequency,,40,2024-05-27T19:58:35.2525686+00:00,Choose One,2024-05-27T19:58:37.6149103+00:00,,,,More than six times a year,3.0,
617436710567e368c66b0761,41,Propose,,41,2024-05-27T19:58:38.4873519+00:00,Choose One,2024-05-27T19:58:42.1613547+00:00,,,,Leisure /Eating out /Non-essential shopping ,4.0,
617436710567e368c66b0761,42,Gender,,42,2024-05-27T19:58:43.9189444+00:00,Choose One,2024-05-27T19:58:45.1680262+00:00,,,,Male,0.0,
617436710567e368c66b0761,43,Age,,43,2024-05-27T19:58:45.9258022+00:00,Choose One,2024-05-27T19:58:47.9520542+00:00,,,,35-44 years,2.0,
5ea14bf64f71e2000acbc618,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:55:42.5981288+00:00,Confirmation,2024-05-27T19:56:15.7697715+00:00,True,,,,,
5ea14bf64f71e2000acbc618,4,I1,,4,2024-05-27T19:56:52.0411348+00:00,Discrete Scale,2024-05-27T19:56:58.8561042+00:00,,4.0, ,,,
5ea14bf64f71e2000acbc618,5,S1,,5,2024-05-27T19:57:00.1949997+00:00,Discrete Scale,2024-05-27T19:57:03.6255684+00:00,,4.0, ,,,
5ea14bf64f71e2000acbc618,6,I2,,6,2024-05-27T19:57:04.6874217+00:00,Discrete Scale,2024-05-27T19:57:11.2114948+00:00,,5.0,Very Important,,,
5ea14bf64f71e2000acbc618,7,S2,,7,2024-05-27T19:57:12.4123114+00:00,Discrete Scale,2024-05-27T19:57:15.1691039+00:00,,3.0, ,,,
5ea14bf64f71e2000acbc618,8,I3,,8,2024-05-27T19:57:16.3906268+00:00,Discrete Scale,2024-05-27T19:57:20.9265423+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,9,S3,,9,2024-05-27T19:57:22.0809744+00:00,Discrete Scale,2024-05-27T19:57:24.8127824+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,10,I4,,10,2024-05-27T19:57:25.962194+00:00,Discrete Scale,2024-05-27T19:57:28.9722353+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,11,S4,,11,2024-05-27T19:57:30.0453729+00:00,Discrete Scale,2024-05-27T19:57:31.0289196+00:00,,2.0,  ,,,
5ea14bf64f71e2000acbc618,12,I5,,12,2024-05-27T19:57:32.1901807+00:00,Discrete Scale,2024-05-27T19:57:35.045539+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,13,S5,,13,2024-05-27T19:57:36.3151132+00:00,Discrete Scale,2024-05-27T19:57:40.9984007+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,14,I6,,14,2024-05-27T19:57:42.2224139+00:00,Discrete Scale,2024-05-27T19:57:45.0045799+00:00,,5.0,Very Important,,,
5ea14bf64f71e2000acbc618,15,S6,,15,2024-05-27T19:57:45.95236+00:00,Discrete Scale,2024-05-27T19:57:46.9406175+00:00,,5.0,Very Satisfied,,,
5ea14bf64f71e2000acbc618,16,I7,,16,2024-05-27T19:57:47.9694477+00:00,Discrete Scale,2024-05-27T19:57:51.6768971+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,17,S7,,17,2024-05-27T19:57:52.6567372+00:00,Discrete Scale,2024-05-27T19:57:53.9357867+00:00,,2.0,  ,,,
5ea14bf64f71e2000acbc618,18,I8,,18,2024-05-27T19:57:55.163265+00:00,Discrete Scale,2024-05-27T19:58:00.3234881+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,19,S8,,19,2024-05-27T19:58:01.2770717+00:00,Discrete Scale,2024-05-27T19:58:02.3995946+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,20,I9,,20,2024-05-27T19:58:03.4506555+00:00,Discrete Scale,2024-05-27T19:58:07.7472146+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,21,S9,,21,2024-05-27T19:58:08.99098+00:00,Discrete Scale,2024-05-27T19:58:10.598881+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,22,I10,,22,2024-05-27T19:58:11.7286008+00:00,Discrete Scale,2024-05-27T19:58:15.2022907+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,23,S10,,23,2024-05-27T19:58:16.3464797+00:00,Discrete Scale,2024-05-27T19:58:18.214151+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,24,I11,,24,2024-05-27T19:58:19.2990645+00:00,Discrete Scale,2024-05-27T19:58:25.1437817+00:00,,4.0,  ,,,
5ea14bf64f71e2000acbc618,25,S11,,25,2024-05-27T19:58:26.254774+00:00,Discrete Scale,2024-05-27T19:58:28.1294933+00:00,,5.0,Very Satisfied,,,
5ea14bf64f71e2000acbc618,26,I12,,26,2024-05-27T19:58:29.1161754+00:00,Discrete Scale,2024-05-27T19:58:31.2861651+00:00,,5.0,Very Important,,,
5ea14bf64f71e2000acbc618,27,S12,,27,2024-05-27T19:58:32.2639967+00:00,Discrete Scale,2024-05-27T19:58:33.3022217+00:00,,5.0,Very Satisfied,,,
5ea14bf64f71e2000acbc618,28,I13,,28,2024-05-27T19:58:34.3551497+00:00,Discrete Scale,2024-05-27T19:58:38.0997431+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,29,S13,,29,2024-05-27T19:58:39.1608207+00:00,Discrete Scale,2024-05-27T19:58:40.7434991+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,30,I14,,30,2024-05-27T19:58:42.9788904+00:00,Discrete Scale,2024-05-27T19:58:49.7196841+00:00,,2.0,  ,,,
5ea14bf64f71e2000acbc618,31,S14,,31,2024-05-27T19:58:50.8410252+00:00,Discrete Scale,2024-05-27T19:58:53.9065805+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,32,Overall,,32,2024-05-27T19:58:55.1990089+00:00,Discrete Scale,2024-05-27T19:58:58.9032845+00:00,,3.0,  ,,,
5ea14bf64f71e2000acbc618,34,Ease,,34,2024-05-27T19:59:06.5870039+00:00,Discrete Scale,2024-05-27T19:59:14.4312204+00:00,,6.0,7,,,
5ea14bf64f71e2000acbc618,35,Meaningfulness,,35,2024-05-27T19:59:15.5141374+00:00,Discrete Scale,2024-05-27T19:59:22.3494966+00:00,,6.0,7,,,
5ea14bf64f71e2000acbc618,37,Device,,37,2024-05-27T19:59:29.582033+00:00,Choose One,2024-05-27T19:59:34.045805+00:00,,,,Desktop,0.0,
5ea14bf64f71e2000acbc618,38,Free text,,38,2024-05-27T19:59:35.4398413+00:00,Free Text,2024-05-27T20:00:35.3237196+00:00,,,,,,"No, but there should be an option to say N/A for example when asked about toilets on the train. If you haven't used them, you can't answer properly"
5ea14bf64f71e2000acbc618,39,Time,,39,2024-05-27T20:00:36.4690178+00:00,Choose One,2024-05-27T20:00:40.2583673+00:00,,,,Within the last 7 days,0.0,
5ea14bf64f71e2000acbc618,40,Frequency,,40,2024-05-27T20:00:41.2798926+00:00,Choose One,2024-05-27T20:00:44.3469043+00:00,,,,Very rarely or never,5.0,
5ea14bf64f71e2000acbc618,41,Propose,,41,2024-05-27T20:00:45.7881776+00:00,Choose One,2024-05-27T20:00:51.8687496+00:00,,,,Personal Matters,5.0,
5ea14bf64f71e2000acbc618,42,Gender,,42,2024-05-27T20:00:53.3064346+00:00,Choose One,2024-05-27T20:00:55.0155235+00:00,,,,Female,1.0,
5ea14bf64f71e2000acbc618,43,Age,,43,2024-05-27T20:00:56.3324227+00:00,Choose One,2024-05-27T20:00:57.9836223+00:00,,,,65 years and older,5.0,
63d7b18eebaaaac354afdde0,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:57:16.1875593+00:00,Confirmation,2024-05-27T19:57:28.3902397+00:00,True,,,,,
63d7b18eebaaaac354afdde0,4,I1,,4,2024-05-27T19:58:17.7487449+00:00,Discrete Scale,2024-05-27T19:58:27.949053+00:00,,3.0, ,,,
63d7b18eebaaaac354afdde0,5,S1,,5,2024-05-27T19:58:29.4439908+00:00,Discrete Scale,2024-05-27T19:58:34.9285957+00:00,,3.0, ,,,
63d7b18eebaaaac354afdde0,6,I2,,6,2024-05-27T19:58:36.0400783+00:00,Discrete Scale,2024-05-27T19:58:39.7141115+00:00,,2.0, ,,,
63d7b18eebaaaac354afdde0,7,S2,,7,2024-05-27T19:58:40.5197224+00:00,Discrete Scale,2024-05-27T19:58:41.507677+00:00,,2.0, ,,,
63d7b18eebaaaac354afdde0,8,I3,,8,2024-05-27T19:58:43.1211267+00:00,Discrete Scale,2024-05-27T19:58:48.1126121+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,9,S3,,9,2024-05-27T19:58:49.4051689+00:00,Discrete Scale,2024-05-27T19:58:50.242196+00:00,,2.0,  ,,,
63d7b18eebaaaac354afdde0,10,I4,,10,2024-05-27T19:58:50.9268463+00:00,Discrete Scale,2024-05-27T19:58:53.2768068+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,11,S4,,11,2024-05-27T19:58:54.2017931+00:00,Discrete Scale,2024-05-27T19:58:54.9780489+00:00,,2.0,  ,,,
63d7b18eebaaaac354afdde0,12,I5,,12,2024-05-27T19:58:55.9999596+00:00,Discrete Scale,2024-05-27T19:59:00.4003698+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,13,S5,,13,2024-05-27T19:59:01.3731606+00:00,Discrete Scale,2024-05-27T19:59:02.1745305+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,14,I6,,14,2024-05-27T19:59:03.1316034+00:00,Discrete Scale,2024-05-27T19:59:04.967334+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,15,S6,,15,2024-05-27T19:59:06.1074011+00:00,Discrete Scale,2024-05-27T19:59:11.6974974+00:00,,2.0,  ,,,
63d7b18eebaaaac354afdde0,16,I7,,16,2024-05-27T19:59:12.7526636+00:00,Discrete Scale,2024-05-27T19:59:15.5407777+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,17,S7,,17,2024-05-27T19:59:16.6072229+00:00,Discrete Scale,2024-05-27T19:59:17.5773566+00:00,,2.0,  ,,,
63d7b18eebaaaac354afdde0,18,I8,,18,2024-05-27T19:59:18.9389843+00:00,Discrete Scale,2024-05-27T19:59:24.7318149+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,19,S8,,19,2024-05-27T19:59:25.6614449+00:00,Discrete Scale,2024-05-27T19:59:26.358428+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,20,I9,,20,2024-05-27T19:59:27.6161386+00:00,Discrete Scale,2024-05-27T19:59:29.847324+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,21,S9,,21,2024-05-27T19:59:31.5164001+00:00,Discrete Scale,2024-05-27T19:59:32.1467825+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,22,I10,,22,2024-05-27T19:59:32.6616388+00:00,Discrete Scale,2024-05-27T19:59:36.4447711+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,23,S10,,23,2024-05-27T19:59:37.047081+00:00,Discrete Scale,2024-05-27T19:59:37.844481+00:00,,2.0,  ,,,
63d7b18eebaaaac354afdde0,24,I11,,24,2024-05-27T19:59:38.9024075+00:00,Discrete Scale,2024-05-27T19:59:42.2800141+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,25,S11,,25,2024-05-27T19:59:43.2677226+00:00,Discrete Scale,2024-05-27T19:59:44.0160784+00:00,,1.0,Not Satisfied,,,
63d7b18eebaaaac354afdde0,26,I12,,26,2024-05-27T19:59:44.9652482+00:00,Discrete Scale,2024-05-27T19:59:47.7652313+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,27,S12,,27,2024-05-27T19:59:48.3659647+00:00,Discrete Scale,2024-05-27T19:59:49.0132899+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,28,I13,,28,2024-05-27T19:59:49.4801973+00:00,Discrete Scale,2024-05-27T20:00:01.0174819+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,29,S13,,29,2024-05-27T20:00:01.9097317+00:00,Discrete Scale,2024-05-27T20:00:02.5600641+00:00,,1.0,Not Satisfied,,,
63d7b18eebaaaac354afdde0,30,I14,,30,2024-05-27T20:00:03.2523793+00:00,Discrete Scale,2024-05-27T20:00:14.8637385+00:00,,4.0,  ,,,
63d7b18eebaaaac354afdde0,31,S14,,31,2024-05-27T20:00:15.5851403+00:00,Discrete Scale,2024-05-27T20:00:18.1662196+00:00,,3.0,  ,,,
63d7b18eebaaaac354afdde0,32,Overall,,32,2024-05-27T20:00:18.8245325+00:00,Discrete Scale,2024-05-27T20:00:25.5513347+00:00,,2.0,  ,,,
63d7b18eebaaaac354afdde0,34,Ease,,34,2024-05-27T20:00:32.1217247+00:00,Discrete Scale,2024-05-27T20:00:40.2358273+00:00,,7.0,8,,,
63d7b18eebaaaac354afdde0,35,Meaningfulness,,35,2024-05-27T20:00:41.038452+00:00,Discrete Scale,2024-05-27T20:00:47.8622026+00:00,,6.0,7,,,
63d7b18eebaaaac354afdde0,37,Device,,37,2024-05-27T20:00:57.8300198+00:00,Choose One,2024-05-27T20:01:00.358472+00:00,,,,Mobile phone,1.0,
